id,document_id,sentence_nr,content,code,title/text,dataset,url
615,B1728,5,Leider werden Radfahrer hier häufig erst spät oder gar nicht wahrgenommen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
616,B1728,6,"Als Sofortmaßnahme wäre hier ein Piktogramm auf der Fahrbahn sinnvoll, sodass ersichtlich ist, dass Fahrräder kreuzen und die Markierung auf der Fahrbahn nicht nur eine Sichtlinie ist.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
617,B1728,7,An dieser Stelle kommen außerdem Fahrräder aus Richtung Endenicher Ei auf dem Gehweg über den Zebrastreifen (vorher und nachher freigegebener Fußgängerweg) und fahren den Rechtsabbiegern von hinten ins Sichtfeld um auf die Warteinsel und dann auf den Gehweg auf dem Hermann-Wandersleb-Ring zu fahren.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
618,B1728,8,Dies ist stellt eine hohe Unfallgefahr dar.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
619,B1728,9,Zusätzlich ist die Warteinsel sehr eng.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
620,B1728,10,Am sichersten wäre es für Radfahrer und Fußgänger den seperaten Rechtsabbieger zurückzubauen und rechtsabbiegende Autos an der Kreuzung abbiegen zulassen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
621,B1728,11,Alternativ könnte eine Rechtsabbiegerampel installiert werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradfahrer-werden-haeufig-von-rechtsabbiegern-uebersehen
622,B1729,1,"Links abbiegen in Altstadt, wie geht das?",premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/links-abbiegen-altstadt-wie-geht-das
623,B1729,2,"Von der Thomas-Mann-Straße kommend ist es überhaupt nicht ersichtlich, wie ich mich als Radfahrer verhalten soll, wenn ich links in die Altstadt (Breite Straße/Maxstraße) abbiegen will.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/links-abbiegen-altstadt-wie-geht-das
624,B1729,3,Auf der Straße scheint dieser Weg nicht vorgesehen zu sein aber absteigen und als Fußgänger über die Ampel gehen kann ja wohl auch nicht der richtige Weg sein.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/links-abbiegen-altstadt-wie-geht-das
625,B1730,1,Querung Bröltalbahnweg / Rheindorfer Straße,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
626,B1730,2,Die Bushaltestelle vor dem Haus Rheindorfer Straße 75 ist scheinbar schon länger nicht mehr in Betrieb.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
627,B1730,3,Dort befindet sich auch die Querung vom Bröltalbahnweg über die Rheindorfer Straße.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
628,B1730,4,Leider wird die Fläche vor der ehemaligen Haltestelle oft von KFZ zum Parken genutzt.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
629,B1730,5,"Nutzt man den Bröltalbahnweg vom Rhein aus Richtung Pützchen, kann man bei der Querung der Rheindorfer Straße je nach Größe des dort geparkten Fahrzeugs den Verkehr auf der Fahrbahn von links aus nicht einsehen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
630,B1730,6,"Man kann sich nur langsam auf die Fahrbahn vortasten und hoffen, dass kein Fahrzeug kommt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
631,B1730,7,Insbesondere für Kinder kann es zu gefährlichen Situationen kommen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
632,B1730,8,Vielleicht kann das Abstellen von Fahrzeugen dort per Poller o.ä. verhindert werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/querung-broeltalbahnweg-rheindorfer-strasse
633,B1731,1,Wegweiser,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser
634,B1731,2,Orientierung im Kottenforst ist schwierig - alte Wegweiser z.T. entfernt...,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser
635,B1731,3,"Kleine, aber trotzdem gut lesbare Schilder sollten Wanderern und Radfahrern eine leichte und schnelle Orientierung ermöglichen!",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser
636,B1731,4,Die uralten Steinwegweiser - überwachsen und anders verdeckt - sind kaum eine Hilfe,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegweiser
637,B1732,1,Mehr Kontrollen für Fahrradfahrer,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
638,B1732,2,"Gerade im Bereich des Zentrums fällt auf, dass Fahrradfahrer gerne mal bestimmte Verkehrsregeln ignorieren.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
639,B1732,3,"Sie fahren über rote Ampeln (auch an vielbefahrenen Stellen wie dem Bertha-von-Suttner-Platz) oder fahren wie selbstverständlich über Zebrastreifen (Fußgängerüberweg - der Name ist eigentlich Programm, hier ist Absteigen oder Warten angesagt) und riskieren mit diesem Verhalten das körperliche Wohl von anderen Radfahrern und Fußgängern sowie materielle Schäden an Autos oder anderen Gegenständen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
640,B1732,4,Wenn man als Fahrradfahrer die Verkehrsregeln befolgt (so wie ich es glaube zu tun) führt es vor allem an solchen Stellen oft zu Unfällen oder gefährlichen Ausweichmanövern.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
641,B1732,5,"Leider sind all diese Beobachtungen unabhängig davon, wer fährt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
642,B1732,6,"Sowohl Studierende, als auch Berufstätige jeder Altersgruppe, sogar Eltern mit ihren Kindern im Schlepptau ignorieren gekonnt Regeln.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
643,B1732,7,"Ich glaube, dass sich viel weniger Autofahrer über Radfahrer aufregen würden oder sie sogar in Gefahr bringen würden, wenn sie sich einfach an die für sie geltenden Regeln und Gesetze halten würden.",non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
644,B1732,8,"Damit dies funktioniert, möchte ich an diversen Orten regelmäßige Kontrollen durch die Polizei - damit wir alle sicherer fahren können.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mehr-kontrollen-fuer-fahrradfahrer
645,B1733,1,Sinnnlose Einbahnstraße,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
646,B1733,2,"Dieser Teil der Vorgebirgsstraße (Einbahnstraße) ist, anders als der Abschnitt am Frankenbad, nicht für Fahrräder freigegeben.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
647,B1733,3,"Von der Maxstraße aus kommen muss man auf den, für Fahrräder freigegebenen, Bürgersteig ausweichen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
648,B1733,4,"Dieser ist zwar ein wenig breiter als normal, viele Fußgänger wissen jedoch nicht, dass man als Radfahrer dort fahren darf.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
649,B1733,5,"Es kommt zu regelmäßigen Konflikten, insbesondere da sich auch ein Kiosk und ein Restaurant mit Sitzgelegenheiten auf dem Bürgersteig in diesem Teil der Straße befinden.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
650,B1733,6,"Man endet dann an der Ecke Vorgebirgsstraße/Adolfstraße auf dem Bürgersteig und hat es schwer, sich als Fahrradfahrer wieder auf der normalen Straße einzusortieren.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
651,B1733,7,"Die Vorgebirgsstraße ist breit genug, um sie für Fahrradfahrer in beide Richtungen freizugeben.",mpos+premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sinnnlose-einbahnstrasse
652,B1734,1,Rad- und Fußgänger warten zu lange,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
653,B1734,2,Hier befindet sich eine Fuß- und Radfahrampel über den Hermann-Wandersleb-Ring.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
654,B1734,3,Diese ist Teil einer viel benutzten Fahrradstrecke.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
655,B1734,4,"Hier kommen viele Radfahrer vom Messdorfer Feld, den Stadteilen Messdorf, Dransdorf und den Studentenwohnheimen und nutzen diese Strecke insbesondere als Schul- Arbeits- und Uniweg.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
656,B1734,5,Leider ist man an dieser Ampel gezwungen erst die Taste zu drücken um die Ampel zu aktivieren.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
657,B1734,6,"Diese Ampel wird zu selten und kurz grün, denn dies geschieht nur in einer bestimmten Ampelphase der nächsten Kreuzung unabhängig davon wie viel Verkehr dort ist.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
658,B1734,7,"Dies führt zu langen Wartezeiten und der Rad- und Fußverkehr staut sich hier sehr oft auf den schmalen Bordsteinen, die auch für Radfahrer freigegeben sind.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
659,B1734,8,"Die Ampelschaltung sollte so verbessert werden, dass der Fuß- und Radverkehr beim Betätigen der Ampeltaste sofort grün bekommt oder so, dass der Fuß- und Radverkehr ohne Betätigen der Taste häufiger grün bekommt.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
660,B1734,9,Außerdem sollte in der Mitte eine vernünftige Warteinsel gebaut werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
661,B1734,10,"Zusätzlich besteht das Problem, dass die Autos hier in geringem Abstand und hohem Tempo an den Wartenden vorbeifahren.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
662,B1734,11,Die Straße hat starke Spurrillen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
663,B1734,12,Bei Regen wird man dabei auch mit großem Abstand zur Straße sehr nass.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
664,B1734,13,Die Spurrillen müssen beseitigt und das Tempo für Autofahrer in diesem Abschnitt gesenkt werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
665,B1734,14,Desweiteren sollte ein Stück weiter auf Höhe der Bushaltestelle Auf dem Hügel eine weitere Querung für Fußgänger entstehen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-und-fussgaenger-warten-zu-lange
666,B1735,1,Ullrich-von-Hassel-Str. Radverkehrsführung verbessern,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ullrich-von-hassel-str-radverkehrsfuehrung-verbessern
667,B1735,2,"Die Bergabführung des Radverkehrs hinter parkenden Autos ist gefährlich,die Bergaufführung als Radfahrstreifen ist zu schmal.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ullrich-von-hassel-str-radverkehrsfuehrung-verbessern
668,B1735,3,Beides müsste dringend geändert werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ullrich-von-hassel-str-radverkehrsfuehrung-verbessern
669,B1735,4,"Vorschlag: Einrichtung einer Fahrradstraße - wäre ien Lückenschluss zur Fahrradstraßen-Gaußstraße, als Verbindung zwischen den dortigen Schulen und Julius-Leber-Straße/Basketsring und weiter über Schutz- und Radfahrstreifen nach Lengsdorf und Dueisdorf.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ullrich-von-hassel-str-radverkehrsfuehrung-verbessern
670,B1735,5,Hierfür ist dann für Radfahrer auch eine Linksabbiegemöglichkeit auf die Julius-Leber Str. zu schaffen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ullrich-von-hassel-str-radverkehrsfuehrung-verbessern
671,B1736,1,Radverkehrsführung Berta-von-Suttner-Platz Fahrtrichtung Kennedybrücke ab Einmündung Bonngasse bis Belderberg,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
672,B1736,2,Nach dem Test einiger Fahrgeschäfte auf Pützchens Markt kann ich es trotzdem nur wieder Bestätigen: den größten Adrenalin-Kick (gratis!) gibt es immer noch bei Nutzung des im Betreff genannten Schutzstreifens.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
673,B1736,3,"Für die volle Wirkung empfehle ich die Nutzung vorzugsweise im Berufsverkehr, wenn man sich dort mitten zwischen den genervten Pendlern (von links, mit dem Wunsch Richtung Koblenzer Tor abzubiegen) und dem Bus- und Lieferantenverkehr (von rechts, ausfahrend von den Haltestellen oder dem Parkstreifen) durchmogeln muss.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
674,B1736,4,"Die Empfehlung der Stadt bei schwachen Nerven durch die Friedrichstraße zu fahren empfinde ich als Witz, da dort dann die Konflikte mit den Fußgängern vorprogrammiert sind.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
675,B1736,5,"Außerdem befindet sich dann am Ende der Friedrichstraße eine andere Gefahrenquelle, nämlich der Fußgänger/Radfahrerübergang zur Kennedybrücke.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
676,B1736,6,Einen Vorschlag zur Abhilfe habe ich leider nicht außer vielleicht zur Vermeidung künftiger ähnlicher Planungen den verantwortlichen Stadtplaner die Strecke mindestens einmal die Woche zur Hauptverkehrszeit mit dem Tretroller zurücklegen zu lassen.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radverkehrsfuehrung-berta-von-suttner-platz-fahrtrichtung-kennedybruecke
677,B1737,1,Verhalten auf beiden Seiten verbesserungswürdig,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
678,B1737,2,"Als zugezogene Anwohnerin, kommend aus der Fahrradstadt Münster, bin ich täglich entsetzt über das Verhalten von Auto- und Radfahrern auf beiden Seiten.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
679,B1737,3,"Dass viele Einbahnstraßen in der Altstadt auch für Fahrradfahrer freigegeben sind, scheint die meisten Autofahrer nicht zu interessieren.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
680,B1737,4,"Täglich erlebe ich mindestens eine Schrecksekunde, in der mich ein entgegenkommender (viel zu schnell fahrender) Autofahrer auf den Bürgersteig drängt, wodurch eine Kollision gerade noch so verhindert werden kann oder ich zwischen parkenden Autos (und potentiellen offenen Türen) und fahrendem Verkehr das kleinere Übel wählen muss.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
681,B1737,5,Fahrradfahren in Bonn macht keinen Spaß sondern kostet sinnlose Nerven!,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
682,B1737,6,Fahrradfreundlich geht anders.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
683,B1737,7,"Aber auch viele Radfahrer scheinen zu denken, dass die StVO nicht für sie gilt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
684,B1737,8,"Wenn ich an einer roten Ampel halte, werde ich fast schon spöttisch angeschaut.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
685,B1737,9,"Aber wer sich nicht an die Regeln hält, kann auch nicht erwarten, dass er als vollwertiger Teilnehmer im Straßenverkehr gesehen wird.",non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
686,B1737,10,"Ich würde mir wünschen, dass die Stadt sich mehr für gegenseitiges Verständnis, Achtung und ein vernünftiges Zusammenfahren einsetzt.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-auf-beiden-seiten-verbesserungswuerdig
687,B1738,1,besserer Straßenbelag,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
688,B1738,2,Der Wiesenweg ist eine von Fahrrädern viel befahrene Strecke.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
689,B1738,3,"Im Abschnitt über der Brücke, zwischen den Pollern und der Kreuzung mit der Schuberstraße wird der Straßenbelag zunehmend schlechter.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
690,B1738,4,"Zum Teil wurde er abgefräst, sodass er uneben ist.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
691,B1738,5,Der Belag neigt sich zur Seite.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
692,B1738,6,Außerdem gibt es Metallschienen an den Unebenheiten im Belag entstehen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
693,B1738,7,"Dabei sollte darauf geachtet werden, dass der Fußweg/Bordstein auf der nördlichen Seiten logisch weitergeführt wird.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/besserer-strassenbelag
694,B1739,1,Glascontainer sollte versetzt oder abgetrennt werden,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/glascontainer-sollte-versetzt-oder-abgetrennt-werden
695,B1739,2,"Der Glascontainer steht ungünstig, da häufig Scherben auf der Straße liegen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/glascontainer-sollte-versetzt-oder-abgetrennt-werden
696,B1739,3,Er sollte ein wenig versetzt oder durch eine Barriere o.ä. von der Straße abgetrennt werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/glascontainer-sollte-versetzt-oder-abgetrennt-werden
697,B1740,1,Fahrtweg Kennedybrücke Bertha-von-Suttner-Platz unklar,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrtweg-kennedybruecke-bertha-von-suttner-platz-unklar
698,B1740,2,"Von der Kennedybrücke auf südlicher Seite kommend, gibt es für Fahrradfahrer keine Möglichkeit ab dem Bertha-von-Suttner-Platz auf der richtigen Seite weiterzufahren, ohne abzusteigen und die Fußgängerampel Ecke Belderberg zu überqueren.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrtweg-kennedybruecke-bertha-von-suttner-platz-unklar
699,B1741,1,P+R,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/pr
700,B1741,2,"Am Stadthaus sind deutlich mehr Fahrradabstellplätze nötig, um allen P+R-Pendlern einen sicheren Abstellplatz zu gewähren.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/pr
701,B1741,3,"Am besten solche, an denen man sein Fahrrad sicher abschließen kann.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/pr
702,B1742,1,Vorfahrt wird genommen,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
703,B1742,2,"An dieser Stelle wird einem sehr häufig die Vorfahrt genommen, wenn man aus dem Wiesenweg kommt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
704,B1742,3,"Wenn man das nicht weiß, ist das hier sehr gefahrlich.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
705,B1742,4,"Denn für Radfahrer ist der Wiesenweg die Hauptverkehrsroute, für Autofahrer ist es die Endenicher Allee und die Alfred-Bucherer-Straße.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
706,B1742,5,Es sollten mehr Kontrollen stattfinden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
707,B1742,6,Ggf. lässt sich eine abknickende Vorfahrt realisieren.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen
708,B1743,1,Von Autofahrern eingequetscht,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/von-autofahrern-eingequetscht
709,B1743,2,"An dieser Stelle, Richtung Bertha-von-Suttner-Platz, wird man häufig von, vor der Ampel, wartenden Autos regelrecht eingequetscht, da diese glauben, sie könnten schneller rechts abbiegen, wenn sie weitere rechts stehen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/von-autofahrern-eingequetscht
710,B1743,3,"Häufig ist auch gar kein Vorkommen bis zur Ampel möglich, da der ganze Fahrradweg blockiert wird.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/von-autofahrern-eingequetscht
711,B1744,1,Fehlender Radweg,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg-0
712,B1744,2,Hier wäre ein Radweg auch bergab sicher sinnvoll.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg-0
713,B1744,3,auf dem Radweg beragauf stehen morgens sehr oft Lieferwagen auf dem Radweg.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg-0
714,B1744,4,Parkende bzw. anhaltende Lieferwagen auf Radwegen gehären bestraft!,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg-0
715,B1744,5,"es gibt sehr häufig die Möglichkeit seinen Wagen anderweitig abzustellen, um auszuladen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg-0
716,B1745,1,Vorfahrt wird genommen,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
717,B1745,2,"Hier wird einem nahezu immer die Vorfahrt genommen, wenn man aus der Magdalenenstraße kommt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
718,B1745,3,"Auto- und Busfahrer rechnen außerdem nicht damit, dass man links gegen die Einbahnstraße abbiegt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
719,B1745,4,"Häufig parken auf der Endenicher Straße Autos direkt an der Einmündung so, dass die Sicht auf die Magdalenenstraße komplett eingeschränkt ist.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
720,B1745,5,Hier sollte ein absolutes Halteverbot mit Markierungen auf dem Boden angebracht eingerichtet werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
721,B1745,6,Dies sollte regelmäßig kontrolliert werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
722,B1745,7,"Hilfreich wären außerdem Piktogramme auf der Fahrbahn, die zeigen, dass hier Fahrräder aus der Straße kommen und ggf. gegen die Einbahnstraße abbiegen.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrt-wird-genommen-0
723,B1746,1,Fahrradabstellmöglichkeiten,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradabstellmoeglichkeiten
724,B1746,2,"Ich wünsche mir hier ein paar Fahrradständer für den Besuch der Unigebäude, des Botanischen Gartens und der gastronomischen Einrichtungen auf der Clemens-August-Straße und um in den Bus Richtung Venusberg zu steigen.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradabstellmoeglichkeiten
725,B1747,1,Einbahnstraße freigeben,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einbahnstrasse-freigeben-0
